Date,Time,State,Group,Unit,Sales
22-Dec-20, Evening,FL, Seniors,35,87500
22-Dec-20, Morning,KY, Kids,52,130000
22-Dec-20, Morning,KY, Men,36,90000
22-Dec-20, Morning,KY, Women,56,140000
22-Dec-20, Morning,KY, Seniors,59,147500
22-Dec-20, Afternoon,KY, Kids,58,145000
22-Dec-20, Afternoon,KY, Men,41,102500
22-Dec-20, Afternoon,KY, Women,34,85000
22-Dec-20, Afternoon,KY, Seniors,47,117500
22-Dec-20, Evening,KY, Kids,39,97500
22-Dec-20, Evening,KY, Men,53,132500
22-Dec-20, Evening,KY, Women,64,160000
22-Dec-20, Evening,KY, Seniors,33,82500
22-Dec-20, Morning,CA, Kids,19,47500
22-Dec-20, Morning,CA, Men,18,45000
22-Dec-20, Morning,CA, Women,15,37500
22-Dec-20, Morning,CA, Seniors,19,47500
22-Dec-20, Afternoon,CA, Kids,13,32500
22-Dec-20, Afternoon,CA, Men,23,57500
22-Dec-20, Afternoon,CA, Women,17,42500
22-Dec-20, Afternoon,CA, Seniors,10,25000
22-Dec-20, Evening,CA, Kids,10,25000
22-Dec-20, Evening,CA, Men,7,17500
22-Dec-20, Evening,CA, Women,18,45000
22-Dec-20, Evening,CA, Seniors,17,42500
22-Dec-20, Morning,NY, Kids,28,70000
22-Dec-20, Morning,NY, Men,40,100000
22-Dec-20, Morning,NY, Women,44,110000
22-Dec-20, Morning,NY, Seniors,36,90000
22-Dec-20, Afternoon,NY, Kids,36,90000
22-Dec-20, Afternoon,NY, Men,26,65000
22-Dec-20, Afternoon,NY, Women,32,80000
22-Dec-20, Afternoon,NY, Seniors,23,57500
22-Dec-20, Evening,NY, Kids,33,82500
22-Dec-20, Evening,NY, Men,19,47500
22-Dec-20, Evening,NY, Women,45,112500
22-Dec-20, Evening,NY, Seniors,40,100000
22-Dec-20, Morning,TX, Kids,8,20000
22-Dec-20, Morning,TX, Men,10,25000
22-Dec-20, Morning,TX, Women,14,35000
22-Dec-20, Morning,TX, Seniors,13,32500
22-Dec-20, Afternoon,TX, Kids,14,35000
22-Dec-20, Afternoon,TX, Men,14,35000
22-Dec-20, Afternoon,TX, Women,12,30000
22-Dec-20, Afternoon,TX, Seniors,12,30000
22-Dec-20, Evening,TX, Kids,13,32500
22-Dec-20, Evening,TX, Men,9,22500
22-Dec-20, Evening,TX, Women,11,27500
22-Dec-20, Evening,TX, Seniors,10,25000
23-Dec-20, Morning, WA, Kids,5,12500
23-Dec-20, Morning, WA, Men,13,32500
23-Dec-20, Morning, WA, Women,10,25000
23-Dec-20, Morning, WA, Seniors,13,32500
23-Dec-20, Afternoon, WA, Kids,9,22500
23-Dec-20, Afternoon, WA, Men,6,15000
23-Dec-20, Afternoon, WA, Women,8,20000
23-Dec-20, Afternoon, WA, Seniors,13,32500
23-Dec-20, Evening, WA, Kids,5,12500
23-Dec-20, Evening, WA, Men,15,37500
23-Dec-20, Evening, WA, Women,7,17500
23-Dec-20, Evening, WA, Seniors,8,20000
23-Dec-20, Morning,AZ, Kids,5,12500
23-Dec-20, Morning,AZ, Men,6,15000
23-Dec-20, Morning,AZ, Women,7,17500
23-Dec-20, Morning,AZ, Seniors,11,27500
23-Dec-20, Afternoon,AZ, Kids,5,12500
23-Dec-20, Afternoon,AZ, Men,10,25000
23-Dec-20, Afternoon,AZ, Women,7,17500
23-Dec-20, Afternoon,AZ, Seniors,10,25000
23-Dec-20, Evening,AZ, Kids,10,25000
23-Dec-20, Evening,AZ, Men,9,22500
23-Dec-20, Evening,AZ, Women,5,12500
23-Dec-20, Evening,AZ, Seniors,6,15000
23-Dec-20, Morning,FL, Kids,17,42500
23-Dec-20, Morning,FL, Men,19,47500
23-Dec-20, Morning,FL, Women,15,37500
23-Dec-20, Morning,FL, Seniors,20,50000
23-Dec-20, Afternoon,FL, Kids,19,47500
23-Dec-20, Afternoon,FL, Men,27,67500
23-Dec-20, Afternoon,FL, Women,32,80000
23-Dec-20, Afternoon,FL, Seniors,17,42500
23-Dec-20, Evening,FL, Kids,16,40000
23-Dec-20, Evening,FL, Men,31,77500
23-Dec-20, Evening,FL, Women,28,70000
23-Dec-20, Evening,FL, Seniors,15,37500
23-Dec-20, Morning,KY, Kids,40,100000
23-Dec-20, Morning,KY, Men,33,82500
23-Dec-20, Morning,KY, Women,45,112500
23-Dec-20, Morning,KY, Seniors,31,77500
23-Dec-20, Afternoon,KY, Kids,63,157500
23-Dec-20, Afternoon,KY, Men,58,145000
23-Dec-20, Afternoon,KY, Women,34,85000
23-Dec-20, Afternoon,KY, Seniors,65,162500
23-Dec-20, Evening,KY, Kids,50,125000
23-Dec-20, Evening,KY, Men,64,160000
23-Dec-20, Evening,KY, Women,56,140000
23-Dec-20, Evening,KY, Seniors,55,137500
23-Dec-20, Morning,CA, Kids,15,37500
23-Dec-20, Morning,CA, Men,14,35000
23-Dec-20, Morning,CA, Women,10,25000
23-Dec-20, Morning,CA, Seniors,20,50000
23-Dec-20, Afternoon,CA, Kids,21,52500
23-Dec-20, Afternoon,CA, Men,16,40000
23-Dec-20, Afternoon,CA, Women,22,55000
23-Dec-20, Afternoon,CA, Seniors,20,50000
23-Dec-20, Evening,CA, Kids,11,27500
23-Dec-20, Evening,CA, Men,19,47500
23-Dec-20, Evening,CA, Women,18,45000
23-Dec-20, Evening,CA, Seniors,25,62500
23-Dec-20, Morning,NY, Kids,29,72500
23-Dec-20, Morning,NY, Men,30,75000
23-Dec-20, Morning,NY, Women,41,102500
23-Dec-20, Morning,NY, Seniors,36,90000
23-Dec-20, Afternoon,NY, Kids,29,72500
23-Dec-20, Afternoon,NY, Men,32,80000
23-Dec-20, Afternoon,NY, Women,21,52500
23-Dec-20, Afternoon,NY, Seniors,41,102500
23-Dec-20, Evening,NY, Kids,36,90000
23-Dec-20, Evening,NY, Men,38,95000
23-Dec-20, Evening,NY, Women,36,90000
23-Dec-20, Evening,NY, Seniors,18,45000
23-Dec-20, Morning,TX, Kids,7,17500
23-Dec-20, Morning,TX, Men,15,37500
23-Dec-20, Morning,TX, Women,5,12500
23-Dec-20, Morning,TX, Seniors,14,35000
23-Dec-20, Afternoon,TX, Kids,6,15000
23-Dec-20, Afternoon,TX, Men,11,27500
23-Dec-20, Afternoon,TX, Women,15,37500
23-Dec-20, Afternoon,TX, Seniors,10,25000
23-Dec-20, Evening,TX, Kids,8,20000
23-Dec-20, Evening,TX, Men,15,37500
23-Dec-20, Evening,TX, Women,14,35000
23-Dec-20, Evening,TX, Seniors,10,25000
24-Dec-20, Morning, WA, Kids,9,22500
24-Dec-20, Morning, WA, Men,14,35000
24-Dec-20, Morning, WA, Women,9,22500
24-Dec-20, Morning, WA, Seniors,15,37500
24-Dec-20, Afternoon, WA, Kids,9,22500
24-Dec-20, Afternoon, WA, Men,15,37500
24-Dec-20, Afternoon, WA, Women,6,15000
24-Dec-20, Afternoon, WA, Seniors,13,32500
24-Dec-20, Evening, WA, Kids,5,12500
24-Dec-20, Evening, WA, Men,8,20000
24-Dec-20, Evening, WA, Women,9,22500
24-Dec-20, Evening, WA, Seniors,12,30000
24-Dec-20, Morning,AZ, Kids,8,20000
24-Dec-20, Morning,AZ, Men,15,37500
24-Dec-20, Morning,AZ, Women,8,20000
24-Dec-20, Morning,AZ, Seniors,9,22500
24-Dec-20, Afternoon,AZ, Kids,5,12500
24-Dec-20, Afternoon,AZ, Men,11,27500
24-Dec-20, Afternoon,AZ, Women,15,37500
24-Dec-20, Afternoon,AZ, Seniors,9,22500
24-Dec-20, Evening,AZ, Kids,11,27500
24-Dec-20, Evening,AZ, Men,15,37500
24-Dec-20, Evening,AZ, Women,12,30000
24-Dec-20, Evening,AZ, Seniors,8,20000
24-Dec-20, Morning,FL, Kids,25,62500
24-Dec-20, Morning,FL, Men,24,60000
24-Dec-20, Morning,FL, Women,22,55000
24-Dec-20, Morning,FL, Seniors,15,37500
24-Dec-20, Afternoon,FL, Kids,28,70000
24-Dec-20, Afternoon,FL, Men,25,62500
24-Dec-20, Afternoon,FL, Women,25,62500
24-Dec-20, Afternoon,FL, Seniors,26,65000
24-Dec-20, Evening,FL, Kids,27,67500
24-Dec-20, Evening,FL, Men,30,75000
24-Dec-20, Evening,FL, Women,20,50000
24-Dec-20, Evening,FL, Seniors,29,72500
24-Dec-20, Morning,KY, Kids,63,157500
24-Dec-20, Morning,KY, Men,41,102500
24-Dec-20, Morning,KY, Women,36,90000
24-Dec-20, Morning,KY, Seniors,40,100000
24-Dec-20, Afternoon,KY, Kids,45,112500
24-Dec-20, Afternoon,KY, Men,52,130000
24-Dec-20, Afternoon,KY, Women,38,95000
24-Dec-20, Afternoon,KY, Seniors,56,140000
24-Dec-20, Evening,KY, Kids,36,90000
24-Dec-20, Evening,KY, Men,54,135000
24-Dec-20, Evening,KY, Women,31,77500
24-Dec-20, Evening,KY, Seniors,65,162500
24-Dec-20, Morning,CA, Kids,16,40000
24-Dec-20, Morning,CA, Men,23,57500
24-Dec-20, Morning,CA, Women,16,40000
24-Dec-20, Morning,CA, Seniors,24,60000
24-Dec-20, Afternoon,CA, Kids,19,47500
24-Dec-20, Afternoon,CA, Men,25,62500
24-Dec-20, Afternoon,CA, Women,23,57500
24-Dec-20, Afternoon,CA, Seniors,9,22500
24-Dec-20, Evening,CA, Kids,9,22500
24-Dec-20, Evening,CA, Men,9,22500
24-Dec-20, Evening,CA, Women,10,25000
24-Dec-20, Evening,CA, Seniors,10,25000
24-Dec-20, Morning,NY, Kids,30,75000
24-Dec-20, Morning,NY, Men,35,87500
24-Dec-20, Morning,NY, Women,23,57500
24-Dec-20, Morning,NY, Seniors,37,92500
24-Dec-20, Afternoon,NY, Kids,25,62500
24-Dec-20, Afternoon,NY, Men,39,97500
24-Dec-20, Afternoon,NY, Women,39,97500
24-Dec-20, Afternoon,NY, Seniors,19,47500
24-Dec-20, Evening,NY, Kids,39,97500
24-Dec-20, Evening,NY, Men,43,107500
24-Dec-20, Evening,NY, Women,30,75000
24-Dec-20, Evening,NY, Seniors,45,112500
24-Dec-20, Morning,TX, Kids,14,35000
24-Dec-20, Morning,TX, Men,12,30000
24-Dec-20, Morning,TX, Women,14,35000
24-Dec-20, Morning,TX, Seniors,13,32500
24-Dec-20, Afternoon,TX, Kids,13,32500
24-Dec-20, Afternoon,TX, Men,12,30000
24-Dec-20, Afternoon,TX, Women,7,17500
24-Dec-20, Afternoon,TX, Seniors,6,15000
24-Dec-20, Evening,TX, Kids,13,32500
24-Dec-20, Evening,TX, Men,8,20000
24-Dec-20, Evening,TX, Women,11,27500
24-Dec-20, Evening,TX, Seniors,10,25000
25-Dec-20, Morning, WA, Kids,8,20000
25-Dec-20, Morning, WA, Men,11,27500
25-Dec-20, Morning, WA, Women,10,25000
25-Dec-20, Morning, WA, Seniors,6,15000
25-Dec-20, Afternoon, WA, Kids,15,37500
25-Dec-20, Afternoon, WA, Men,9,22500
25-Dec-20, Afternoon, WA, Women,12,30000
25-Dec-20, Afternoon, WA, Seniors,11,27500
25-Dec-20, Evening, WA, Kids,8,20000
25-Dec-20, Evening, WA, Men,11,27500
25-Dec-20, Evening, WA, Women,12,30000
25-Dec-20, Evening, WA, Seniors,11,27500
25-Dec-20, Morning,AZ, Kids,5,12500
25-Dec-20, Morning,AZ, Men,12,30000
25-Dec-20, Morning,AZ, Women,5,12500
25-Dec-20, Morning,AZ, Seniors,7,17500
25-Dec-20, Afternoon,AZ, Kids,14,35000
25-Dec-20, Afternoon,AZ, Men,11,27500
25-Dec-20, Afternoon,AZ, Women,6,15000
25-Dec-20, Afternoon,AZ, Seniors,8,20000
25-Dec-20, Evening,AZ, Kids,5,12500
25-Dec-20, Evening,AZ, Men,12,30000
25-Dec-20, Evening,AZ, Women,5,12500
25-Dec-20, Evening,AZ, Seniors,9,22500
25-Dec-20, Morning,FL, Kids,26,65000
25-Dec-20, Morning,FL, Men,32,80000
25-Dec-20, Morning,FL, Women,20,50000
25-Dec-20, Morning,FL, Seniors,23,57500
25-Dec-20, Afternoon,FL, Kids,16,40000
25-Dec-20, Afternoon,FL, Men,32,80000
25-Dec-20, Afternoon,FL, Women,31,77500
25-Dec-20, Afternoon,FL, Seniors,22,55000
25-Dec-20, Evening,FL, Kids,31,77500
25-Dec-20, Evening,FL, Men,16,40000
25-Dec-20, Evening,FL, Women,35,87500
25-Dec-20, Evening,FL, Seniors,31,77500
25-Dec-20, Morning,KY, Kids,43,107500
25-Dec-20, Morning,KY, Men,47,117500
25-Dec-20, Morning,KY, Women,37,92500
25-Dec-20, Morning,KY, Seniors,60,150000
25-Dec-20, Afternoon,KY, Kids,62,155000
25-Dec-20, Afternoon,KY, Men,53,132500
25-Dec-20, Afternoon,KY, Women,60,150000
25-Dec-20, Afternoon,KY, Seniors,32,80000
25-Dec-20, Evening,KY, Kids,31,77500
25-Dec-20, Evening,KY, Men,61,152500
25-Dec-20, Evening,KY, Women,62,155000
25-Dec-20, Evening,KY, Seniors,33,82500
25-Dec-20, Morning,CA, Kids,25,62500
25-Dec-20, Morning,CA, Men,22,55000
25-Dec-20, Morning,CA, Women,12,30000
25-Dec-20, Morning,CA, Seniors,12,30000
25-Dec-20, Afternoon,CA, Kids,14,35000
25-Dec-20, Afternoon,CA, Men,9,22500
25-Dec-20, Afternoon,CA, Women,19,47500
25-Dec-20, Afternoon,CA, Seniors,7,17500
25-Dec-20, Evening,CA, Kids,13,32500
25-Dec-20, Evening,CA, Men,8,20000
25-Dec-20, Evening,CA, Women,17,42500
25-Dec-20, Evening,CA, Seniors,7,17500
25-Dec-20, Morning,NY, Kids,31,77500
25-Dec-20, Morning,NY, Men,36,90000
25-Dec-20, Morning,NY, Women,45,112500
25-Dec-20, Morning,NY, Seniors,22,55000
25-Dec-20, Afternoon,NY, Kids,26,65000
25-Dec-20, Afternoon,NY, Men,23,57500
25-Dec-20, Afternoon,NY, Women,21,52500
25-Dec-20, Afternoon,NY, Seniors,44,110000
25-Dec-20, Evening,NY, Kids,28,70000
25-Dec-20, Evening,NY, Men,24,60000
25-Dec-20, Evening,NY, Women,40,100000
25-Dec-20, Evening,NY, Seniors,18,45000
25-Dec-20, Morning,TX, Kids,14,35000
25-Dec-20, Morning,TX, Men,10,25000
25-Dec-20, Morning,TX, Women,15,37500
25-Dec-20, Morning,TX, Seniors,8,20000
25-Dec-20, Afternoon,TX, Kids,6,15000
25-Dec-20, Afternoon,TX, Men,11,27500
25-Dec-20, Afternoon,TX, Women,15,37500
25-Dec-20, Afternoon,TX, Seniors,6,15000
25-Dec-20, Evening,TX, Kids,5,12500
25-Dec-20, Evening,TX, Men,14,35000
25-Dec-20, Evening,TX, Women,5,12500
25-Dec-20, Evening,TX, Seniors,5,12500
26-Dec-20, Morning, WA, Kids,15,37500
26-Dec-20, Morning, WA, Men,14,35000
26-Dec-20, Morning, WA, Women,14,35000
26-Dec-20, Morning, WA, Seniors,8,20000
26-Dec-20, Afternoon, WA, Kids,9,22500
26-Dec-20, Afternoon, WA, Men,6,15000
26-Dec-20, Afternoon, WA, Women,8,20000
26-Dec-20, Afternoon, WA, Seniors,5,12500
26-Dec-20, Evening, WA, Kids,6,15000
26-Dec-20, Evening, WA, Men,6,15000
26-Dec-20, Evening, WA, Women,13,32500
26-Dec-20, Evening, WA, Seniors,7,17500
26-Dec-20, Morning,AZ, Kids,10,25000
26-Dec-20, Morning,AZ, Men,11,27500
26-Dec-20, Morning,AZ, Women,6,15000
26-Dec-20, Morning,AZ, Seniors,5,12500
26-Dec-20, Afternoon,AZ, Kids,11,27500
26-Dec-20, Afternoon,AZ, Men,13,32500
26-Dec-20, Afternoon,AZ, Women,9,22500
26-Dec-20, Afternoon,AZ, Seniors,15,37500
26-Dec-20, Evening,AZ, Kids,10,25000
26-Dec-20, Evening,AZ, Men,9,22500
26-Dec-20, Evening,AZ, Women,6,15000
26-Dec-20, Evening,AZ, Seniors,5,12500
26-Dec-20, Morning,FL, Kids,25,62500
26-Dec-20, Morning,FL, Men,32,80000
26-Dec-20, Morning,FL, Women,29,72500
26-Dec-20, Morning,FL, Seniors,20,50000
26-Dec-20, Afternoon,FL, Kids,34,85000
26-Dec-20, Afternoon,FL, Men,20,50000
26-Dec-20, Afternoon,FL, Women,24,60000
26-Dec-20, Afternoon,FL, Seniors,19,47500
26-Dec-20, Evening,FL, Kids,35,87500
26-Dec-20, Evening,FL, Men,25,62500
26-Dec-20, Evening,FL, Women,34,85000
26-Dec-20, Evening,FL, Seniors,22,55000
26-Dec-20, Morning,KY, Kids,43,107500
26-Dec-20, Morning,KY, Men,64,160000
26-Dec-20, Morning,KY, Women,54,135000
26-Dec-20, Morning,KY, Seniors,63,157500
26-Dec-20, Afternoon,KY, Kids,63,157500
26-Dec-20, Afternoon,KY, Men,43,107500
26-Dec-20, Afternoon,KY, Women,53,132500
26-Dec-20, Afternoon,KY, Seniors,49,122500
26-Dec-20, Evening,KY, Kids,34,85000
26-Dec-20, Evening,KY, Men,40,100000
26-Dec-20, Evening,KY, Women,56,140000
26-Dec-20, Evening,KY, Seniors,47,117500
26-Dec-20, Morning,CA, Kids,8,20000
26-Dec-20, Morning,CA, Men,23,57500
26-Dec-20, Morning,CA, Women,19,47500
26-Dec-20, Morning,CA, Seniors,10,25000
26-Dec-20, Afternoon,CA, Kids,23,57500
26-Dec-20, Afternoon,CA, Men,25,62500
26-Dec-20, Afternoon,CA, Women,13,32500
26-Dec-20, Afternoon,CA, Seniors,17,42500
26-Dec-20, Evening,CA, Kids,22,55000
26-Dec-20, Evening,CA, Men,19,47500
26-Dec-20, Evening,CA, Women,11,27500
26-Dec-20, Evening,CA, Seniors,14,35000
26-Dec-20, Morning,NY, Kids,20,50000
26-Dec-20, Morning,NY, Men,39,97500
26-Dec-20, Morning,NY, Women,18,45000
26-Dec-20, Morning,NY, Seniors,45,112500
26-Dec-20, Afternoon,NY, Kids,30,75000
26-Dec-20, Afternoon,NY, Men,37,92500
26-Dec-20, Afternoon,NY, Women,37,92500
26-Dec-20, Afternoon,NY, Seniors,35,87500
26-Dec-20, Evening,NY, Kids,34,85000
26-Dec-20, Evening,NY, Men,45,112500
26-Dec-20, Evening,NY, Women,42,105000
26-Dec-20, Evening,NY, Seniors,29,72500
26-Dec-20, Morning,TX, Kids,11,27500
26-Dec-20, Morning,TX, Men,10,25000
26-Dec-20, Morning,TX, Women,10,25000
26-Dec-20, Morning,TX, Seniors,11,27500
26-Dec-20, Afternoon,TX, Kids,12,30000
26-Dec-20, Afternoon,TX, Men,15,37500
26-Dec-20, Afternoon,TX, Women,10,25000
26-Dec-20, Afternoon,TX, Seniors,12,30000
26-Dec-20, Evening,TX, Kids,7,17500
26-Dec-20, Evening,TX, Men,6,15000
26-Dec-20, Evening,TX, Women,10,25000
26-Dec-20, Evening,TX, Seniors,8,20000
27-Dec-20, Morning, WA, Kids,5,12500
27-Dec-20, Morning, WA, Men,6,15000
27-Dec-20, Morning, WA, Women,14,35000
27-Dec-20, Morning, WA, Seniors,14,35000
27-Dec-20, Afternoon, WA, Kids,7,17500
27-Dec-20, Afternoon, WA, Men,14,35000
27-Dec-20, Afternoon, WA, Women,6,15000
27-Dec-20, Afternoon, WA, Seniors,14,35000
27-Dec-20, Evening, WA, Kids,12,30000
27-Dec-20, Evening, WA, Men,15,37500
27-Dec-20, Evening, WA, Women,6,15000
27-Dec-20, Evening, WA, Seniors,9,22500
27-Dec-20, Morning,AZ, Kids,10,25000
27-Dec-20, Morning,AZ, Men,9,22500
27-Dec-20, Morning,AZ, Women,7,17500
27-Dec-20, Morning,AZ, Seniors,9,22500
27-Dec-20, Afternoon,AZ, Kids,11,27500
27-Dec-20, Afternoon,AZ, Men,14,35000
27-Dec-20, Afternoon,AZ, Women,11,27500
27-Dec-20, Afternoon,AZ, Seniors,11,27500
27-Dec-20, Evening,AZ, Kids,8,20000
27-Dec-20, Evening,AZ, Men,15,37500
27-Dec-20, Evening,AZ, Women,9,22500
27-Dec-20, Evening,AZ, Seniors,7,17500
27-Dec-20, Morning,FL, Kids,16,40000
27-Dec-20, Morning,FL, Men,21,52500
27-Dec-20, Morning,FL, Women,31,77500
27-Dec-20, Morning,FL, Seniors,21,52500
27-Dec-20, Afternoon,FL, Kids,22,55000
27-Dec-20, Afternoon,FL, Men,25,62500
27-Dec-20, Afternoon,FL, Women,32,80000
27-Dec-20, Afternoon,FL, Seniors,34,85000
27-Dec-20, Evening,FL, Kids,32,80000
27-Dec-20, Evening,FL, Men,32,80000
27-Dec-20, Evening,FL, Women,35,87500
27-Dec-20, Evening,FL, Seniors,34,85000
27-Dec-20, Morning,KY, Kids,41,102500
27-Dec-20, Morning,KY, Men,51,127500
27-Dec-20, Morning,KY, Women,41,102500
27-Dec-20, Morning,KY, Seniors,47,117500
27-Dec-20, Afternoon,KY, Kids,57,142500
27-Dec-20, Afternoon,KY, Men,57,142500
27-Dec-20, Afternoon,KY, Women,62,155000
27-Dec-20, Afternoon,KY, Seniors,57,142500
27-Dec-20, Evening,KY, Kids,31,77500
27-Dec-20, Evening,KY, Men,41,102500
27-Dec-20, Evening,KY, Women,59,147500
27-Dec-20, Evening,KY, Seniors,54,135000
27-Dec-20, Morning,CA, Kids,22,55000
27-Dec-20, Morning,CA, Men,9,22500
27-Dec-20, Morning,CA, Women,14,35000
27-Dec-20, Morning,CA, Seniors,20,50000
27-Dec-20, Afternoon,CA, Kids,19,47500
27-Dec-20, Afternoon,CA, Men,24,60000
27-Dec-20, Afternoon,CA, Women,25,62500
27-Dec-20, Afternoon,CA, Seniors,21,52500
27-Dec-20, Evening,CA, Kids,8,20000
27-Dec-20, Evening,CA, Men,14,35000
27-Dec-20, Evening,CA, Women,15,37500
27-Dec-20, Evening,CA, Seniors,15,37500
27-Dec-20, Morning,NY, Kids,18,45000
27-Dec-20, Morning,NY, Men,40,100000
27-Dec-20, Morning,NY, Women,33,82500
27-Dec-20, Morning,NY, Seniors,31,77500
27-Dec-20, Afternoon,NY, Kids,35,87500
27-Dec-20, Afternoon,NY, Men,42,105000
27-Dec-20, Afternoon,NY, Women,43,107500
27-Dec-20, Afternoon,NY, Seniors,18,45000
27-Dec-20, Evening,NY, Kids,30,75000
27-Dec-20, Evening,NY, Men,32,80000
27-Dec-20, Evening,NY, Women,17,42500
27-Dec-20, Evening,NY, Seniors,25,62500
27-Dec-20, Morning,TX, Kids,8,20000
27-Dec-20, Morning,TX, Men,7,17500
27-Dec-20, Morning,TX, Women,11,27500
27-Dec-20, Morning,TX, Seniors,7,17500
27-Dec-20, Afternoon,TX, Kids,13,32500
27-Dec-20, Afternoon,TX, Men,14,35000
27-Dec-20, Afternoon,TX, Women,15,37500
27-Dec-20, Afternoon,TX, Seniors,9,22500
27-Dec-20, Evening,TX, Kids,5,12500
27-Dec-20, Evening,TX, Men,5,12500
27-Dec-20, Evening,TX, Women,5,12500
27-Dec-20, Evening,TX, Seniors,10,25000
28-Dec-20, Morning, WA, Kids,6,15000
28-Dec-20, Morning, WA, Men,12,30000
28-Dec-20, Morning, WA, Women,8,20000
28-Dec-20, Morning, WA, Seniors,5,12500
28-Dec-20, Afternoon, WA, Kids,9,22500
28-Dec-20, Afternoon, WA, Men,12,30000
28-Dec-20, Afternoon, WA, Women,10,25000
28-Dec-20, Afternoon, WA, Seniors,5,12500
28-Dec-20, Evening, WA, Kids,13,32500
28-Dec-20, Evening, WA, Men,7,17500
28-Dec-20, Evening, WA, Women,11,27500
28-Dec-20, Evening, WA, Seniors,14,35000
28-Dec-20, Morning,AZ, Kids,15,37500
28-Dec-20, Morning,AZ, Men,10,25000
28-Dec-20, Morning,AZ, Women,14,35000
28-Dec-20, Morning,AZ, Seniors,9,22500
28-Dec-20, Afternoon,AZ, Kids,10,25000
28-Dec-20, Afternoon,AZ, Men,14,35000
28-Dec-20, Afternoon,AZ, Women,8,20000
28-Dec-20, Afternoon,AZ, Seniors,6,15000
28-Dec-20, Evening,AZ, Kids,14,35000
28-Dec-20, Evening,AZ, Men,10,25000
28-Dec-20, Evening,AZ, Women,6,15000
28-Dec-20, Evening,AZ, Seniors,5,12500
28-Dec-20, Morning,FL, Kids,15,37500
28-Dec-20, Morning,FL, Men,26,65000
28-Dec-20, Morning,FL, Women,20,50000
28-Dec-20, Morning,FL, Seniors,20,50000
28-Dec-20, Afternoon,FL, Kids,32,80000
28-Dec-20, Afternoon,FL, Men,35,87500
28-Dec-20, Afternoon,FL, Women,20,50000
28-Dec-20, Afternoon,FL, Seniors,17,42500
28-Dec-20, Evening,FL, Kids,18,45000
28-Dec-20, Evening,FL, Men,17,42500
28-Dec-20, Evening,FL, Women,35,87500
28-Dec-20, Evening,FL, Seniors,15,37500
28-Dec-20, Morning,KY, Kids,50,125000
28-Dec-20, Morning,KY, Men,30,75000
28-Dec-20, Morning,KY, Women,46,115000
28-Dec-20, Morning,KY, Seniors,59,147500
28-Dec-20, Afternoon,KY, Kids,48,120000
28-Dec-20, Afternoon,KY, Men,60,150000
28-Dec-20, Afternoon,KY, Women,63,157500
28-Dec-20, Afternoon,KY, Seniors,57,142500
28-Dec-20, Evening,KY, Kids,56,140000
28-Dec-20, Evening,KY, Men,34,85000
28-Dec-20, Evening,KY, Women,65,162500
28-Dec-20, Evening,KY, Seniors,35,87500
28-Dec-20, Morning,CA, Kids,14,35000
28-Dec-20, Morning,CA, Men,18,45000
28-Dec-20, Morning,CA, Women,18,45000
28-Dec-20, Morning,CA, Seniors,18,45000
28-Dec-20, Afternoon,CA, Kids,12,30000
28-Dec-20, Afternoon,CA, Men,14,35000
28-Dec-20, Afternoon,CA, Women,22,55000
28-Dec-20, Afternoon,CA, Seniors,22,55000
28-Dec-20, Evening,CA, Kids,19,47500
28-Dec-20, Evening,CA, Men,22,55000
28-Dec-20, Evening,CA, Women,23,57500
28-Dec-20, Evening,CA, Seniors,14,35000
28-Dec-20, Morning,NY, Kids,23,57500
28-Dec-20, Morning,NY, Men,18,45000
28-Dec-20, Morning,NY, Women,34,85000
28-Dec-20, Morning,NY, Seniors,36,90000
28-Dec-20, Afternoon,NY, Kids,41,102500
28-Dec-20, Afternoon,NY, Men,41,102500
28-Dec-20, Afternoon,NY, Women,31,77500
28-Dec-20, Afternoon,NY, Seniors,28,70000
28-Dec-20, Evening,NY, Kids,34,85000
28-Dec-20, Evening,NY, Men,43,107500
28-Dec-20, Evening,NY, Women,29,72500
28-Dec-20, Evening,NY, Seniors,29,72500
28-Dec-20, Morning,TX, Kids,13,32500
28-Dec-20, Morning,TX, Men,9,22500
28-Dec-20, Morning,TX, Women,8,20000
28-Dec-20, Morning,TX, Seniors,12,30000
28-Dec-20, Afternoon,TX, Kids,14,35000
28-Dec-20, Afternoon,TX, Men,6,15000
28-Dec-20, Afternoon,TX, Women,7,17500
28-Dec-20, Afternoon,TX, Seniors,10,25000
28-Dec-20, Evening,TX, Kids,13,32500
28-Dec-20, Evening,TX, Men,13,32500
28-Dec-20, Evening,TX, Women,10,25000
28-Dec-20, Evening,TX, Seniors,14,35000
29-Dec-20, Morning, WA, Kids,7,17500
29-Dec-20, Morning, WA, Men,13,32500
29-Dec-20, Morning, WA, Women,9,22500
29-Dec-20, Morning, WA, Seniors,15,37500
29-Dec-20, Afternoon, WA, Kids,11,27500
29-Dec-20, Afternoon, WA, Men,11,27500
29-Dec-20, Afternoon, WA, Women,10,25000
29-Dec-20, Afternoon, WA, Seniors,9,22500
29-Dec-20, Evening, WA, Kids,14,35000
29-Dec-20, Evening, WA, Men,5,12500
29-Dec-20, Evening, WA, Women,8,20000
29-Dec-20, Evening, WA, Seniors,10,25000
29-Dec-20, Morning,AZ, Kids,15,37500
29-Dec-20, Morning,AZ, Men,14,35000
29-Dec-20, Morning,AZ, Women,6,15000
29-Dec-20, Morning,AZ, Seniors,7,17500
